"proc__SID","proc__freq","proc__hourBlock","proc__day","proc__beepvar","personality__A_rude","personality__E_quiet","personality__C_lazy","personality__N_relaxed","personality__N_depressed","personality__E_outgoing","personality__A_kind","personality__C_reliable","personality__N_worried","personality__authentic","personality__self_esteem","personality__happy","personality__lonely","personality__posEmo","personality__negEmo","situation__stayHome","situation__studied","situation__music","situation__passFacebook","situation__actFacebook","situation__sick","situation__actService","situation__phone","situation__video","situation__class"
18,36,4,3,12,1,1,2,5,1,5,5,5,1,5,4,5,1,NA,NA,1,0,0,0,0,0,0,1,0,0
35,56,4,14,56,2,3,2,4,2,4,4,4,2,4,4,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0
48,38,4,3,12,1,1,1,1,1,5,5,5,1,5,5,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
44,41,4,3,12,2,3,3,4,1,3,4,4,1,3,4,4,1,NA,NA,0,0,0,0,0,0,1,0,0,0
26,46,4,10,40,1,2,2,3,1,3,3,4,3,4,4,3,2,NA,NA,1,1,1,1,0,0,0,1,0,0
49,20,4,3,12,2,2,2,2,2,3,3,3,2,2,3,3,2,NA,NA,0,1,0,0,0,0,0,0,0,0
36,40,4,7,28,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,0,1,0,1,1,0,0,0,0,0
41,24,4,6,24,2,3,4,2,1,3,4,2,3,2,3,3,2,NA,NA,0,0,0,0,0,0,0,0,0,0
32,48,4,6,24,1,3,3,5,1,3,3,4,5,5,3,4,1,NA,NA,0,1,0,1,1,0,0,0,0,0
26,46,4,9,36,3,2,3,3,1,2,3,4,2,4,3,3,3,NA,NA,1,1,1,0,0,0,0,0,1,0
37,25,4,6,24,4,1,2,2,1,5,5,5,5,4,2,2,2,NA,NA,0,0,1,0,0,0,0,0,0,0
49,20,4,2,8,2,2,3,3,2,2,3,3,2,4,3,2,2,NA,NA,0,0,0,0,0,0,0,1,0,0
35,56,4,13,52,2,2,4,4,2,4,4,4,2,5,4,4,1,NA,NA,1,0,0,0,0,0,0,0,0,0
18,36,4,2,8,1,3,3,4,1,3,4,5,2,5,4,3,3,NA,NA,1,1,1,1,0,1,0,0,1,0
48,38,4,2,8,1,1,1,3,1,5,5,5,1,5,5,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
36,40,4,6,24,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,1,1,1,1,1,0,0,1,0,1
44,41,4,2,8,1,5,2,3,1,1,1,4,2,3,4,3,1,NA,NA,0,1,0,1,0,0,0,0,0,0
48,38,4,1,4,1,1,1,3,1,5,5,4,1,5,5,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
26,46,4,8,32,2,2,3,3,2,3,4,3,3,4,3,4,2,NA,NA,1,1,1,0,0,0,0,1,0,0
37,25,4,5,20,3,3,1,3,1,5,4,5,3,5,5,4,1,NA,NA,0,1,0,0,0,0,1,0,0,0
44,41,4,1,4,3,3,4,3,1,3,3,4,4,4,4,3,1,NA,NA,1,1,0,1,0,0,0,0,1,0
32,48,4,5,20,1,3,3,5,2,4,4,2,4,4,3,4,1,NA,NA,0,0,0,0,0,0,0,0,0,1
35,56,4,12,48,NA,5,1,5,2,1,NA,5,4,5,4,4,1,NA,NA,1,1,0,0,0,0,0,0,0,0
49,20,4,1,4,1,2,3,3,2,4,3,4,2,4,4,4,2,NA,NA,0,0,0,0,0,0,0,0,0,0
36,40,4,5,20,1,3,5,1,5,1,5,3,5,1,1,1,5,NA,NA,1,1,1,1,1,0,0,0,0,0
22,27,4,8,32,1,2,3,3,2,5,4,4,3,5,3,4,1,NA,NA,1,1,0,0,0,1,0,0,0,0
41,24,4,4,16,1,2,1,5,1,5,5,3,2,4,5,5,1,NA,NA,0,0,0,0,0,0,0,1,1,0
26,46,4,7,28,1,3,2,5,1,4,5,4,2,4,4,4,1,NA,NA,1,1,1,0,0,0,0,1,1,0
32,48,4,4,16,1,5,2,5,1,4,4,4,1,5,4,5,1,NA,NA,0,0,0,0,0,1,0,0,1,0
37,25,4,4,16,NA,5,1,1,4,1,NA,2,5,3,2,2,2,NA,NA,0,1,0,0,0,0,0,0,0,0
19,40,4,14,56,2,2,3,3,2,3,4,3,2,4,3,3,2,NA,NA,0,0,1,0,0,0,0,0,1,0
40,44,4,11,44,2,4,4,3,2,1,1,2,3,3,1,1,1,NA,NA,1,1,1,1,0,0,0,0,0,0
35,56,4,11,44,NA,5,1,3,2,1,NA,4,4,5,2,3,2,NA,NA,1,1,0,0,0,0,0,0,0,0
36,40,4,4,16,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,1,1,0,0,0,0,0,0,0,0
35,56,4,10,40,2,2,3,5,1,4,4,5,2,5,5,5,1,NA,NA,1,0,0,0,0,0,0,0,0,0
19,40,4,13,52,2,3,3,4,2,3,4,4,2,4,3,4,2,NA,NA,0,1,1,1,0,0,0,0,0,0
22,27,4,7,28,1,3,2,3,2,4,5,5,2,5,4,3,1,NA,NA,0,1,0,0,0,1,0,0,0,0
32,48,4,3,12,1,2,3,4,1,4,4,4,3,5,4,3,1,NA,NA,0,1,0,0,1,1,0,1,0,0
36,40,4,3,12,1,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,0,1,0,1,0,0,0,0,0,0
41,24,4,3,12,NA,3,2,5,1,2,NA,3,3,4,4,3,1,NA,NA,1,0,1,0,0,0,1,0,1,0
40,44,4,10,40,3,5,5,2,3,1,1,1,3,3,1,1,3,NA,NA,1,0,0,1,0,0,0,0,0,0
27,35,4,13,52,1,3,1,3,1,4,3,5,1,5,4,4,1,NA,NA,0,1,0,0,0,0,0,0,0,0
32,48,4,2,8,1,3,5,5,2,3,4,2,1,4,3,4,1,NA,NA,0,0,0,0,0,0,0,0,1,0
26,46,4,5,20,2,3,2,3,1,4,4,4,3,5,4,5,1,NA,NA,1,1,1,1,0,0,0,1,0,0
37,25,4,2,8,1,2,5,4,2,4,5,4,3,3,2,2,2,NA,NA,0,0,1,0,1,0,1,0,0,0
35,56,4,9,36,2,2,1,4,2,4,4,5,2,4,3,4,1,NA,NA,0,0,0,0,0,0,1,0,0,0
40,44,4,9,36,3,3,3,2,2,2,1,2,3,3,1,1,1,NA,NA,0,1,0,0,0,0,0,0,0,0
22,27,4,5,20,1,4,3,4,1,3,4,5,3,5,4,4,1,NA,NA,1,1,0,1,0,0,0,0,0,0
37,25,4,1,4,3,1,3,4,1,5,4,2,3,5,3,4,1,NA,NA,0,0,1,0,0,0,0,0,0,0
32,48,4,1,4,1,1,1,4,1,5,4,3,1,3,4,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
41,24,4,1,4,3,2,4,4,2,5,3,4,1,5,5,4,1,NA,NA,0,0,1,0,0,0,0,0,0,0
35,56,4,8,32,3,1,1,2,2,4,3,4,5,5,2,4,1,NA,NA,1,0,0,0,0,0,0,0,0,0
36,40,4,1,4,1,1,4,2,1,4,5,4,1,4,3,4,1,NA,NA,1,1,0,1,1,0,0,0,1,0
40,44,4,8,32,2,3,4,3,2,2,1,2,3,3,1,1,1,NA,NA,1,0,0,1,0,0,0,1,1,0
26,46,4,4,16,1,2,3,5,1,5,5,4,1,5,5,5,1,NA,NA,1,0,1,0,0,0,0,1,0,0
31,27,4,10,40,1,1,3,5,1,4,4,4,1,4,4,5,1,NA,NA,1,0,0,1,0,1,0,1,0,0
26,46,4,3,12,2,3,2,3,2,2,3,3,2,4,4,3,3,NA,NA,1,1,1,1,0,0,0,1,1,0
22,27,4,4,16,1,2,3,4,2,5,5,4,2,4,5,4,1,NA,NA,1,1,1,1,0,0,0,0,0,0
19,40,4,10,40,2,4,4,4,2,2,4,3,2,5,3,3,2,NA,NA,0,0,0,0,0,0,0,0,1,0
35,56,4,7,28,2,2,2,3,2,3,4,4,3,3,3,4,2,NA,NA,0,0,0,0,0,0,0,0,0,0
40,44,4,7,28,3,3,4,3,2,3,1,1,2,3,1,1,1,NA,NA,1,0,0,0,0,0,0,0,0,0
20,21,4,9,36,1,1,1,5,1,4,5,4,1,4,5,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
22,27,4,3,12,NA,4,1,3,2,1,NA,5,3,5,4,3,3,NA,NA,0,1,1,0,0,0,0,0,0,0
27,35,4,10,40,1,2,3,4,1,3,3,5,1,5,4,4,1,NA,NA,1,1,1,1,0,0,0,0,0,0
35,56,4,6,24,2,3,3,3,3,3,4,3,3,4,3,3,3,NA,NA,0,0,0,0,0,0,0,0,0,0
26,46,4,2,8,NA,5,3,5,1,1,NA,3,2,3,4,4,2,NA,NA,1,1,1,1,1,0,0,0,1,0
40,44,4,6,24,1,5,5,3,2,1,1,1,3,3,1,1,1,NA,NA,1,0,1,1,0,0,0,0,1,0
31,27,4,8,32,2,2,1,4,1,4,4,4,1,4,4,5,1,NA,NA,0,1,0,1,0,0,0,0,0,0
19,40,4,8,32,2,2,3,3,2,4,4,3,3,4,3,3,2,NA,NA,1,0,1,0,0,0,0,0,0,0
40,44,4,5,20,1,3,4,2,1,3,1,1,3,2,1,1,1,NA,NA,1,1,0,0,0,0,0,0,1,0
17,54,4,15,60,NA,5,2,4,1,1,NA,5,2,3,4,3,3,NA,NA,1,1,0,0,0,0,0,0,0,0
35,56,4,5,20,2,1,1,3,3,4,4,5,3,4,4,3,1,NA,NA,0,0,0,0,0,0,0,0,0,0
22,27,4,2,8,1,2,2,3,1,5,4,5,1,5,4,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
26,46,4,1,4,1,3,3,5,1,4,4,4,1,5,4,5,1,NA,NA,1,1,1,1,0,0,1,1,0,0
27,35,4,9,36,2,2,3,4,1,3,3,5,1,5,4,4,1,NA,NA,0,1,1,1,0,0,0,0,0,0
27,35,4,8,32,3,2,5,3,1,3,2,3,3,5,1,3,1,NA,NA,1,0,1,1,0,0,0,0,0,0
31,27,4,7,28,1,1,3,5,1,5,4,4,1,4,5,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
22,27,4,1,4,1,2,2,3,1,5,4,4,2,5,3,4,1,NA,NA,0,0,1,0,0,0,0,0,0,0
19,40,4,7,28,2,3,3,4,2,3,4,4,2,4,3,4,2,NA,NA,0,1,1,0,0,0,0,0,0,0
40,44,4,4,16,2,3,4,2,2,3,1,1,3,2,1,1,1,NA,NA,1,1,0,1,0,0,0,0,0,0
17,54,4,14,56,1,2,4,2,3,3,2,3,3,4,3,3,4,NA,NA,1,0,0,0,0,0,0,0,0,0
35,56,4,4,16,1,3,3,4,1,3,5,5,2,5,4,5,1,NA,NA,1,0,0,0,0,0,0,0,0,0
19,40,4,6,24,2,2,2,4,2,4,4,3,2,4,4,4,2,NA,NA,0,1,1,1,0,0,1,0,0,0
35,56,4,3,12,2,1,5,5,1,5,4,4,1,5,4,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
27,35,4,7,28,1,2,3,4,1,3,4,5,1,5,5,4,1,NA,NA,1,1,1,1,0,0,0,0,0,0
40,44,4,3,12,2,4,4,2,3,1,1,2,3,3,1,1,1,NA,NA,1,0,1,1,0,0,0,0,0,0
17,54,4,13,52,1,2,3,3,2,4,3,3,2,3,4,NA,4,NA,NA,1,0,0,0,0,0,0,0,0,0
19,40,4,5,20,2,2,3,3,3,4,4,3,2,3,3,4,2,NA,NA,0,0,0,0,0,0,0,0,0,0
20,21,4,5,20,NA,4,2,4,1,4,4,5,1,4,5,5,2,NA,NA,0,1,0,0,0,0,0,0,0,0
27,35,4,6,24,1,1,1,5,1,5,5,5,1,5,5,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
40,44,4,2,8,NA,5,5,3,3,1,NA,1,3,4,1,1,1,NA,NA,1,0,0,0,0,0,0,0,1,0
35,56,4,2,8,NA,5,2,3,3,1,NA,3,3,5,3,3,1,NA,NA,1,1,0,0,0,0,0,0,0,0
17,54,4,12,48,2,1,4,5,1,5,4,4,1,5,5,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
8,52,4,15,60,NA,5,4,3,4,1,NA,3,3,3,2,2,5,NA,NA,1,0,0,0,0,0,0,0,0,0
8,52,4,14,56,NA,5,3,3,1,3,NA,3,2,4,3,3,1,NA,NA,1,0,0,0,0,1,0,0,1,0
31,27,4,4,16,NA,4,3,5,1,1,NA,4,1,3,4,4,1,NA,NA,1,0,1,1,0,0,0,0,0,0
17,54,4,11,44,NA,5,1,3,1,1,NA,4,2,4,5,5,1,NA,NA,1,0,1,0,0,0,0,0,0,0
19,40,4,4,16,2,2,2,4,2,4,4,4,1,4,3,4,2,NA,NA,0,0,0,0,0,0,0,0,0,0
35,56,4,1,4,1,2,2,5,1,4,5,5,1,5,5,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
40,44,4,1,4,2,5,3,3,2,2,1,2,3,2,1,NA,1,NA,NA,1,1,1,1,0,0,0,0,0,0
27,35,4,5,20,1,1,1,5,1,5,4,5,1,5,5,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
27,35,4,4,16,4,1,5,5,1,4,1,5,1,5,5,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0
19,40,4,3,12,2,2,3,4,2,4,4,4,2,4,3,3,2,NA,NA,0,0,0,0,0,0,0,0,0,0
20,21,4,3,12,1,2,1,4,1,5,5,4,1,4,5,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
17,54,4,10,40,3,2,5,3,1,5,2,4,1,5,4,5,1,NA,NA,1,0,0,0,0,0,0,0,0,0
8,52,4,13,52,1,5,1,2,1,1,3,4,3,3,2,2,1,NA,NA,0,0,0,0,0,1,0,1,0,0
20,21,4,2,8,1,1,1,5,1,5,5,5,2,5,5,4,1,NA,NA,0,0,0,0,0,0,0,1,0,0
19,40,4,2,8,2,2,4,2,2,4,3,3,3,3,2,3,2,NA,NA,0,0,1,0,0,0,1,0,0,0
17,54,4,9,36,2,1,1,4,1,5,2,5,1,5,5,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
31,27,4,2,8,2,4,1,4,1,2,3,3,1,3,4,3,1,NA,NA,0,1,0,0,0,0,0,0,0,0
17,54,4,8,32,3,1,2,2,1,5,1,5,1,3,4,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
20,21,4,1,4,1,2,3,5,1,3,4,4,1,4,3,4,2,NA,NA,1,1,0,0,0,0,0,1,1,0
31,27,4,1,4,2,1,3,4,1,5,4,4,1,3,4,5,1,NA,NA,1,0,0,0,0,0,0,0,0,0
5,47,4,12,48,3,4,4,1,2,3,3,4,5,3,4,3,3,NA,NA,0,1,0,0,0,0,0,0,0,0
27,35,4,2,8,2,1,4,3,1,3,NA,5,2,5,5,4,1,NA,NA,1,0,0,0,0,0,0,0,0,0
4,32,4,14,56,NA,2,3,4,2,4,NA,4,2,4,4,4,2,NA,NA,0,0,0,0,0,0,0,0,0,0
17,54,4,7,28,2,2,5,4,1,5,4,3,1,4,4,4,1,NA,NA,1,0,0,0,0,0,0,0,1,0
27,35,4,1,4,1,2,1,4,1,3,4,4,1,5,3,4,1,NA,NA,1,0,1,0,0,0,0,0,1,0
11,28,4,11,44,NA,5,2,3,2,1,NA,1,4,1,2,2,1,NA,NA,0,1,1,0,1,0,0,0,0,0
5,47,4,11,44,NA,3,3,2,2,2,NA,2,2,4,3,4,3,NA,NA,0,1,0,0,0,0,0,0,0,0
11,28,4,10,40,1,4,1,2,1,2,3,3,3,4,3,3,1,NA,NA,0,1,1,1,0,0,0,0,1,0
4,32,4,13,52,1,2,2,4,2,4,5,4,1,3,4,4,4,NA,NA,0,0,0,0,0,0,0,0,0,0
8,52,4,9,36,1,4,5,5,1,3,3,5,1,4,3,3,1,NA,NA,1,0,0,0,0,0,0,1,1,0
5,47,4,10,40,NA,5,3,2,2,3,NA,2,5,4,2,3,4,NA,NA,0,1,0,0,0,0,0,0,0,0
17,54,4,6,24,1,5,4,2,3,3,3,4,2,3,3,2,5,NA,NA,1,1,0,1,0,0,0,0,0,0
8,52,4,8,32,NA,5,4,4,1,3,NA,3,1,5,3,3,2,NA,NA,1,0,0,0,0,0,0,0,1,0
11,28,4,9,36,1,2,4,4,1,3,2,3,1,3,3,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0
4,32,4,12,48,1,2,5,3,1,5,5,4,2,4,4,3,2,NA,NA,0,0,0,0,0,0,0,0,0,0
5,47,4,9,36,1,2,1,5,1,5,5,5,1,5,5,5,5,NA,NA,0,0,1,0,0,0,0,0,0,0
17,54,4,5,20,1,2,2,3,1,4,2,4,1,4,3,3,4,NA,NA,0,1,0,0,0,0,0,0,0,0
17,54,4,4,16,1,1,1,3,2,2,2,3,1,3,2,3,2,NA,NA,0,0,0,0,0,0,0,0,0,0
8,52,4,7,28,1,3,1,3,1,4,3,5,2,3,3,3,1,NA,NA,0,0,0,0,0,0,0,0,0,0
5,47,4,8,32,1,1,1,5,1,5,3,5,1,5,5,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
1,40,4,11,44,NA,5,5,5,3,1,NA,3,2,4,4,2,4,NA,NA,1,0,0,0,0,0,0,0,1,0
4,32,4,10,40,1,1,2,5,1,5,3,5,1,5,5,5,1,NA,NA,0,0,0,0,0,0,0,0,1,0
8,52,4,6,24,NA,5,2,4,2,1,NA,4,2,4,4,3,1,NA,NA,1,0,0,0,0,0,0,0,0,0
17,54,4,3,12,1,3,1,2,1,3,3,5,1,5,4,5,1,NA,NA,0,0,1,0,0,0,0,0,0,0
6,11,4,9,36,1,5,2,1,4,1,3,3,5,4,1,1,1,NA,NA,0,0,0,0,0,1,0,0,0,0
5,47,4,6,24,1,2,3,4,1,4,5,4,1,4,4,4,1,NA,NA,1,0,0,0,0,0,1,0,0,0
8,52,4,5,20,NA,5,5,5,1,3,NA,3,1,4,3,3,2,NA,NA,1,0,0,0,0,0,0,0,1,0
17,54,4,2,8,1,1,1,3,1,5,4,5,1,5,5,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
11,28,4,6,24,1,3,2,3,1,4,4,4,3,3,5,4,2,NA,NA,0,0,0,0,0,0,0,0,0,0
4,32,4,9,36,1,5,1,1,3,1,3,1,5,1,1,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0
1,40,4,9,36,NA,5,5,5,2,1,NA,5,1,4,5,5,3,NA,NA,1,0,0,0,0,0,0,0,1,0
8,52,4,4,16,1,3,2,4,1,4,2,4,1,5,4,4,1,NA,NA,1,0,0,0,0,0,0,0,1,0
2,15,4,5,20,2,4,4,4,2,3,5,2,3,4,4,4,3,NA,NA,0,1,0,1,0,0,0,0,0,0
4,32,4,8,32,2,2,3,4,1,3,3,2,1,3,5,4,1,NA,NA,0,0,0,0,0,0,0,0,1,0
11,28,4,5,20,1,3,3,3,1,2,3,3,2,4,3,3,2,NA,NA,1,0,0,0,0,0,0,0,1,0
1,40,4,8,32,1,5,1,1,1,1,3,5,4,4,5,4,1,NA,NA,0,0,0,0,0,0,0,0,0,1
17,54,4,1,4,2,3,1,2,1,4,3,5,4,5,4,4,2,NA,NA,1,0,0,0,0,0,0,0,0,0
5,47,4,5,20,3,3,1,3,1,3,4,3,1,3,4,4,3,NA,NA,0,0,0,0,0,0,0,0,0,1
6,11,4,7,28,NA,4,5,4,2,1,NA,3,3,4,2,3,3,NA,NA,1,0,1,1,1,0,0,0,0,0
1,40,4,7,28,1,5,1,5,1,1,5,4,1,2,5,5,1,NA,NA,0,0,0,0,0,0,0,0,0,1
4,32,4,7,28,NA,4,3,4,3,2,NA,3,1,5,3,3,2,NA,NA,1,1,1,1,0,0,0,1,0,0
2,15,4,4,16,NA,5,4,4,2,1,NA,4,3,3,3,4,4,NA,NA,0,0,0,1,0,0,0,0,0,0
5,47,4,4,16,2,2,4,2,2,3,4,4,5,4,4,4,2,NA,NA,0,1,1,1,0,0,0,0,0,0
8,52,4,3,12,1,1,3,3,3,3,3,2,3,3,2,3,1,NA,NA,1,0,0,0,0,0,0,0,1,0
1,40,4,6,24,NA,5,2,4,2,2,NA,4,3,3,4,5,3,NA,NA,1,1,0,0,0,0,0,0,0,0
11,28,4,3,12,1,2,1,2,1,4,3,1,1,3,3,3,1,NA,NA,0,0,0,0,0,0,0,1,0,0
8,52,4,2,8,NA,5,5,4,3,1,NA,2,3,3,2,3,2,NA,NA,1,0,0,0,0,0,0,0,1,0
5,47,4,3,12,3,2,3,2,1,1,3,4,4,2,3,3,2,NA,NA,0,1,0,0,0,0,0,1,0,0
5,47,4,2,8,1,1,1,3,1,5,5,5,2,5,4,5,2,NA,NA,0,0,0,0,0,0,0,0,0,0
1,40,4,5,20,NA,5,4,3,1,1,NA,4,1,3,4,2,4,NA,NA,1,1,0,0,0,0,0,0,0,0
8,52,4,1,4,NA,5,4,4,4,2,NA,3,2,5,3,2,5,NA,NA,1,0,0,0,0,0,0,0,0,0
4,32,4,4,16,3,1,1,5,1,5,3,5,1,5,5,5,1,NA,NA,0,0,1,0,0,0,0,0,0,0
5,47,4,1,4,4,1,1,3,1,5,5,5,4,1,5,5,1,NA,NA,0,0,1,0,0,0,0,0,0,0
11,28,4,1,4,1,2,2,4,1,5,3,3,2,3,4,3,1,NA,NA,0,0,1,0,0,0,0,0,0,0
4,32,4,3,12,3,1,3,2,1,1,3,2,2,3,3,5,2,NA,NA,0,1,0,0,0,0,0,0,0,0
7,8,4,3,12,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,0,0,0,0,0,0,0,0,1,0
1,40,4,3,12,1,2,3,5,1,4,3,3,1,3,3,2,3,NA,NA,1,0,0,0,0,0,0,0,0,0
4,32,4,2,8,1,3,1,3,1,3,3,4,1,5,3,3,1,NA,NA,0,1,0,0,0,0,0,0,0,0
1,40,4,2,8,1,5,1,4,1,3,4,3,1,3,3,4,1,NA,NA,0,0,0,0,0,0,0,0,0,1
7,8,4,2,8,2,1,2,4,2,4,3,4,2,4,4,4,2,NA,NA,0,0,0,0,0,0,0,0,0,0
10550,16,1,1,1,1,5,3,4,1,1,1,3,1,4,3,4,1,3,2,0,1,0,0,0,0,1,0,0,0
10549,17,1,1,1,1,3,4,4,2,3,3,4,1,4,5,4,1,4,2,0,0,0,1,0,0,1,0,0,0
10547,57,2,1,1,1,5,1,5,2,2,3,5,1,5,5,4,3,3,1,0,0,0,0,0,0,0,0,0,0
10539,51,2,1,2,3,3,2,3,2,3,2,4,2,5,3,3,1,3,2,1,0,0,0,0,0,0,0,0,0
10545,7,1,1,1,1,3,2,3,2,3,3,4,4,4,3,3,1,3,3,0,1,0,0,0,0,0,0,0,0
10526,36,1,1,1,1,3,3,4,2,3,3,3,2,4,4,4,2,3,3,0,1,0,0,0,0,0,0,0,1
10533,13,3,1,3,1,3,4,4,1,4,4,4,1,3,4,4,1,4,1,0,1,0,0,0,0,0,0,0,0
10536,25,3,1,3,1,4,2,3,4,3,5,4,2,4,2,2,3,3,3,0,1,0,0,0,0,0,0,0,0
10538,12,3,1,3,1,4,1,3,2,2,3,4,1,4,4,2,2,2,4,0,0,0,0,0,0,0,0,0,0
10541,20,3,1,3,1,5,1,4,1,1,2,5,1,5,4,5,1,3,2,0,0,0,0,0,0,0,0,0,0
10544,17,3,1,3,1,4,2,4,1,2,3,4,2,4,4,4,2,2,2,0,0,0,0,0,0,1,0,0,0
10543,20,3,1,3,2,2,2,4,1,2,3,3,1,5,4,4,1,4,1,0,0,0,0,0,0,0,0,0,0
10537,14,3,1,2,1,5,1,4,1,1,4,5,1,4,5,3,1,2,2,0,1,0,0,0,0,0,0,0,0
10509,44,3,1,2,1,2,2,5,2,4,4,4,3,5,5,5,1,4,1,0,0,1,1,0,0,0,0,0,0
10515,46,1,1,1,1,3,1,4,1,4,4,5,1,4,5,4,1,2,1,0,0,0,0,1,1,0,0,0,0
10529,6,1,1,1,1,5,2,4,1,2,1,4,1,5,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0
10535,41,1,1,1,1,5,2,4,2,2,3,4,2,4,3,3,4,4,2,0,0,0,0,0,0,1,0,0,0
10498,27,3,1,2,1,4,3,3,2,3,2,4,3,5,5,3,2,3,3,0,0,0,0,0,0,0,0,0,0
10542,19,3,1,3,1,5,1,4,1,1,3,5,3,5,5,4,2,3,2,1,1,1,1,0,0,0,0,0,0
10532,13,3,1,3,NA,2,1,4,1,5,NA,5,1,5,5,4,1,4,2,0,1,0,0,0,0,0,0,0,0
10540,21,2,1,1,1,5,2,4,1,1,2,5,2,5,3,3,1,3,4,0,0,0,0,0,0,0,0,0,0
10508,8,2,1,1,1,5,2,5,1,2,3,4,1,4,3,4,3,4,3,0,1,0,1,1,0,1,0,0,0
10518,13,1,1,1,1,5,4,4,3,1,5,5,3,5,4,2,2,2,3,0,1,0,0,0,0,0,0,0,0
10530,55,1,1,1,1,4,1,4,1,3,1,5,1,5,5,3,1,3,1,0,1,0,0,0,0,0,0,0,0
10522,9,2,1,2,1,3,3,3,1,4,3,2,3,5,4,3,1,3,2,0,1,0,0,0,0,1,0,0,0
10512,23,2,1,2,2,4,3,2,3,2,4,3,3,3,2,2,3,2,4,0,0,0,0,0,0,0,0,0,0
10523,26,2,1,2,1,4,1,4,1,4,1,4,1,5,4,3,1,4,2,0,0,0,0,0,0,0,0,0,0
10528,44,1,1,1,2,5,2,4,1,2,3,4,1,5,3,3,3,3,3,0,0,0,0,1,0,0,0,0,0
10398,12,1,1,1,1,2,1,4,1,4,4,4,1,4,5,4,1,3,2,0,0,0,0,0,0,1,0,0,0
10517,57,2,1,2,1,5,3,2,4,2,4,3,2,3,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0
10485,37,2,1,2,1,3,2,5,1,5,3,5,4,5,4,5,1,4,2,0,0,0,0,0,0,0,0,0,0
10513,41,1,1,1,1,5,5,3,2,3,3,4,1,5,3,3,2,4,2,1,0,0,0,0,0,0,0,0,0
10516,31,1,1,1,1,4,4,5,1,2,2,3,2,5,5,4,1,4,1,1,0,0,0,0,0,0,0,1,0
10473,30,3,1,3,1,4,2,2,3,2,3,3,2,3,3,3,2,3,3,0,0,0,0,0,0,0,0,0,0
10500,5,3,1,3,1,5,1,4,2,1,2,5,1,5,2,3,1,2,1,0,0,0,0,0,0,1,0,0,0
10497,35,3,1,3,1,4,3,3,4,1,2,4,2,5,3,4,2,3,3,0,1,0,0,0,0,0,0,0,0
10469,10,3,1,2,1,3,3,4,1,3,3,4,2,4,5,4,1,4,2,0,0,0,0,0,0,1,0,0,0
10525,15,3,1,2,1,5,1,2,1,2,2,3,3,5,2,4,1,3,3,0,1,0,0,0,0,0,0,0,0
10503,27,1,1,1,1,4,3,4,2,1,2,4,1,5,3,3,2,2,4,0,0,0,1,0,0,0,0,0,0
10461,8,1,1,1,1,4,1,4,1,3,4,5,1,5,5,5,2,4,2,0,1,0,0,0,1,1,0,0,0
10477,33,1,1,1,1,3,2,4,2,2,2,3,2,4,3,3,3,3,3,0,0,0,0,0,0,1,0,0,0
10460,23,1,1,1,1,3,3,5,3,4,3,4,2,5,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0
10483,25,3,1,3,NA,3,3,5,1,1,NA,4,2,3,5,4,3,4,3,1,0,1,0,0,0,0,0,1,0
10524,29,2,1,2,1,4,3,4,2,3,3,4,2,4,3,3,3,3,3,0,0,0,1,0,0,1,0,0,0
10484,16,2,1,1,1,3,3,2,1,4,2,4,2,4,3,4,2,3,1,0,0,0,1,0,0,0,0,0,0
10494,56,2,1,1,1,2,4,4,1,2,2,5,2,5,4,3,1,3,2,0,0,0,0,0,0,1,0,0,0
10481,17,1,1,1,1,4,3,3,1,2,2,4,2,4,3,2,2,3,2,0,0,0,0,0,0,0,0,0,0
10506,20,1,1,1,1,5,2,5,1,2,3,4,1,4,4,3,2,4,2,0,0,0,0,0,0,1,0,0,0
